"SPECTROID","PKGPAPERCODE","PKGPAPERREV","FILMCODE","TARGETTYPE","SIDE","UNITNUM","INKCODE","PAPERCODE","DOTGAINCODE","REGUSER","REGDATE"
"945","20190417002","0","HG-190424 2","PAPER","0","-1",\N,"1046002035005450805",\N,"00030201","2020-06-15 10:20:32.621"
"946","20190417002","0","HG-190424 2","INK","0","1","020220013",\N,\N,"00030201","2020-06-15 10:20:32.621"
"947","20190417002","0","HG-190424 2","INK","0","2","020220009",\N,\N,"00030201","2020-06-15 10:20:32.621"
"948","20190417002","0","HG-190424 2","INK","0","3","020220015",\N,\N,"00030201","2020-06-15 10:20:32.621"
"949","20190417002","0","HG-190424 2","INK","0","4","020220014",\N,\N,"00030201","2020-06-15 10:20:32.621"
"950","20190417002","0","HG-190424 2","INK","0","5","020220016",\N,\N,"00030201","2020-06-15 10:20:32.621"
"951","20190417002","0","HG-190424 2","INK","0","6","DS317",\N,\N,"00030201","2020-06-15 10:20:32.621"
"952","20190417001","0","HG-190424 1","PAPER","0","-1",\N,"1046002035005450805",\N,"00030201","2020-06-15 10:22:19.634"
"953","20190417001","0","HG-190424 1","INK","0","1","020220013",\N,\N,"00030201","2020-06-15 10:22:19.634"
"954","20190417001","0","HG-190424 1","INK","0","2","020220009",\N,\N,"00030201","2020-06-15 10:22:19.634"
"955","20190417001","0","HG-190424 1","INK","0","3","020220015",\N,\N,"00030201","2020-06-15 10:22:19.634"
"956","20190417001","0","HG-190424 1","INK","0","4","020220014",\N,\N,"00030201","2020-06-15 10:22:19.634"
"957","20190417001","0","HG-190424 1","INK","0","5","020220016",\N,\N,"00030201","2020-06-15 10:22:19.634"
"958","20190417001","0","HG-190424 1","INK","0","6","DS317",\N,\N,"00030201","2020-06-15 10:22:19.634"
"959","20200414006","0","HG-200410 2","PAPER","0","-1",\N,"1061001035005400770",\N,"00030201","2020-06-15 10:31:54.142"
"960","20200414006","0","HG-200410 2","INK","0","2","회색1",\N,"171","00030201","2020-06-15 10:31:54.142"
"961","20200414006","0","HG-200410 2","INK","0","3","020120007",\N,"172","00030201","2020-06-15 10:31:54.142"
"962","20200414006","0","HG-200410 2","INK","0","4","020120014",\N,"173","00030201","2020-06-15 10:31:54.142"
"963","20200414006","0","HG-200410 2","INK","0","5","미색9",\N,"174","00030201","2020-06-15 10:31:54.142"
"964","20200414006","0","HG-200410 2","INK","0","6","DS5595A",\N,"175","00030201","2020-06-15 10:31:54.142"
"965","20200414006","0","HG-200410 2","INK","0","7","020120015",\N,"176","00030201","2020-06-15 10:31:54.142"
"984","20200414007","0","HG-200410 1","PAPER","0","-1",\N,"1061001035005400770",\N,"00030201","2020-06-15 10:42:28.277"
"985","20200414007","0","HG-200410 1","INK","0","2","회색1",\N,"177","00030201","2020-06-15 10:42:28.277"
"986","20200414007","0","HG-200410 1","INK","0","3","020120007",\N,"178","00030201","2020-06-15 10:42:28.277"
"987","20200414007","0","HG-200410 1","INK","0","4","020120014",\N,"179","00030201","2020-06-15 10:42:28.277"
"988","20200414007","0","HG-200410 1","INK","0","5","미색9",\N,"180","00030201","2020-06-15 10:42:28.277"
"989","20200414007","0","HG-200410 1","INK","0","6","P699Q",\N,"181","00030201","2020-06-15 10:42:28.277"
"990","20200414007","0","HG-200410 1","INK","0","7","020120015",\N,"182","00030201","2020-06-15 10:42:28.277"
"1009","20181018003","0","SV-191127 1","PAPER","0","-1",\N,"1061001035006750480",\N,"00030201","2020-06-15 10:49:10.668"
"1010","20181018003","0","SV-191127 1","INK","0","1","P1915D",\N,"183","00030201","2020-06-15 10:49:10.668"
"1011","20181018003","0","SV-191127 1","INK","0","2","020120002",\N,"184","00030201","2020-06-15 10:49:10.668"
"1012","20181018003","0","SV-191127 1","INK","0","3","020120007",\N,"185","00030201","2020-06-15 10:49:10.668"
"1013","20181018003","0","SV-191127 1","INK","0","4","020120014",\N,"186","00030201","2020-06-15 10:49:10.668"
"1014","20181018003","0","SV-191127 1","INK","0","5","P2965",\N,"187","00030201","2020-06-15 10:49:10.668"
"1015","20181018003","0","SV-191127 1","INK","0","6","DS699",\N,"188","00030201","2020-06-15 10:49:10.668"
"1016","20181018003","0","SV-191127 1","INK","0","7","020120015",\N,"189","00030201","2020-06-15 10:49:10.668"
"1038","20190619007","0","CO-190604 6","PAPER","0","-1",\N,"1046005035004250595",\N,"00030201","2020-06-15 10:57:20.667"
"1039","20190619007","0","CO-190604 6","INK","0","1","미색베다2",\N,"190","00030201","2020-06-15 10:57:20.667"
"1040","20190619007","0","CO-190604 6","INK","0","2","브라운1",\N,"191","00030201","2020-06-15 10:57:20.667"
"1041","20190619007","0","CO-190604 6","INK","0","3","020220015",\N,"192","00030201","2020-06-15 10:57:20.667"
"1042","20190619007","0","CO-190604 6","INK","0","4","020220014",\N,"193","00030201","2020-06-15 10:57:20.667"
"1043","20190619007","0","CO-190604 6","INK","0","5","P1385",\N,"194","00030201","2020-06-15 10:57:20.667"
"1044","20190619007","0","CO-190604 6","INK","0","6","P2306",\N,"195","00030201","2020-06-15 10:57:20.667"
"1045","20190619007","0","CO-190604 6","INK","0","7","020220016",\N,"196","00030201","2020-06-15 10:57:20.667"
"1067","20191114005","0","HG-190814 1","PAPER","0","-1",\N,"1063002035005550790",\N,"00030201","2020-06-15 11:09:33.415"
"1068","20191114005","0","HG-190814 1","INK","0","1","020220013",\N,\N,"00030201","2020-06-15 11:09:33.415"
"1069","20191114005","0","HG-190814 1","INK","0","3","020220009",\N,\N,"00030201","2020-06-15 11:09:33.415"
"1070","20191114005","0","HG-190814 1","INK","0","4","020220015",\N,\N,"00030201","2020-06-15 11:09:33.415"
"1071","20191114005","0","HG-190814 1","INK","0","5","020220014",\N,\N,"00030201","2020-06-15 11:09:33.415"
"1072","20191114005","0","HG-190814 1","INK","0","6","020220016",\N,\N,"00030201","2020-06-15 11:09:33.415"
"1073","20191114005","0","HG-190814 1","INK","0","7","연보라4",\N,\N,"00030201","2020-06-15 11:09:33.415"
"1074","20200402004","0","HG-200326 1","PAPER","0","-1",\N,"1062001035005400770",\N,"00030201","2020-06-15 11:13:57.005"
"1075","20200402004","0","HG-200326 1","INK","0","1","미색7",\N,"197","00030201","2020-06-15 11:13:57.005"
"1076","20200402004","0","HG-200326 1","INK","0","2","020220009",\N,"198","00030201","2020-06-15 11:13:57.005"
"1077","20200402004","0","HG-200326 1","INK","0","3","020220015",\N,"199","00030201","2020-06-15 11:13:57.005"
"1078","20200402004","0","HG-200326 1","INK","0","4","020220014",\N,"200","00030201","2020-06-15 11:13:57.005"
"1079","20200402004","0","HG-200326 1","INK","0","5","P699P",\N,"201","00030201","2020-06-15 11:13:57.005"
"1080","20200402004","0","HG-200326 1","INK","0","6","020220016",\N,"202","00030201","2020-06-15 11:13:57.005"
"1099","20200402003","0","HG-200326 2","PAPER","0","-1",\N,"1062001035005400770",\N,"00030201","2020-06-15 11:20:08.288"
"1100","20200402003","0","HG-200326 2","INK","0","1","미색7",\N,"203","00030201","2020-06-15 11:20:08.288"
"1101","20200402003","0","HG-200326 2","INK","0","2","020220009",\N,"204","00030201","2020-06-15 11:20:08.288"
"1102","20200402003","0","HG-200326 2","INK","0","3","020220015",\N,"205","00030201","2020-06-15 11:20:08.288"
"1103","20200402003","0","HG-200326 2","INK","0","4","020220014",\N,"206","00030201","2020-06-15 11:20:08.288"
"1104","20200402003","0","HG-200326 2","INK","0","5","DS5595",\N,"207","00030201","2020-06-15 11:20:08.288"
"1105","20200402003","0","HG-200326 2","INK","0","6","020220016",\N,"208","00030201","2020-06-15 11:20:08.288"
"1124","20200305015","0","HG-200224 1","PAPER","0","-1",\N,"1061001035004850700",\N,"00030201","2020-06-15 11:57:47.509"
"1125","20200305015","0","HG-200224 1","INK","0","1","DS9062",\N,\N,"00030201","2020-06-15 11:57:47.509"
"1126","20200305015","0","HG-200224 1","INK","0","2","020220009",\N,\N,"00030201","2020-06-15 11:57:47.509"
"1127","20200305015","0","HG-200224 1","INK","0","3","020220015",\N,\N,"00030201","2020-06-15 11:57:47.509"
"1128","20200305015","0","HG-200224 1","INK","0","4","020220014",\N,\N,"00030201","2020-06-15 11:57:47.509"
"1129","20200305015","0","HG-200224 1","INK","0","5","020220016",\N,\N,"00030201","2020-06-15 11:57:47.509"
"1130","20200305015","0","HG-200224 1","INK","0","6","DS567",\N,\N,"00030201","2020-06-15 11:57:47.509"
"1131","20200305018","0","HG-200224 2","PAPER","0","-1",\N,"1061001035005650780",\N,"00030201","2020-06-15 12:01:56.903"
"1132","20200305018","0","HG-200224 2","INK","0","1","DS9062",\N,\N,"00030201","2020-06-15 12:01:56.903"
"1133","20200305018","0","HG-200224 2","INK","0","2","020220009",\N,\N,"00030201","2020-06-15 12:01:56.903"
"1134","20200305018","0","HG-200224 2","INK","0","3","020220015",\N,\N,"00030201","2020-06-15 12:01:56.903"
"1135","20200305018","0","HG-200224 2","INK","0","4","020220014",\N,\N,"00030201","2020-06-15 12:01:56.903"
"1136","20200305018","0","HG-200224 2","INK","0","5","020220016",\N,\N,"00030201","2020-06-15 12:01:56.903"
"1137","20200305018","0","HG-200224 2","INK","0","6","DS567",\N,\N,"00030201","2020-06-15 12:01:56.903"
"1138","20191101006","0","HG-191112 1","PAPER","0","-1",\N,"1063002035005850810",\N,"00030201","2020-06-15 14:04:42.195"
