SPECTROID,WIDTH,HEIGHT,WEIGHT,PAPER_SPECR_01,PAPER_SPECR_02,PAPER_SPECR_03,PAPER_SPECR_04,PAPER_SPECR_05,PAPER_SPECR_06,PAPER_SPECR_07,PAPER_SPECR_08,PAPER_SPECR_09,PAPER_SPECR_10,PAPER_SPECR_11,PAPER_SPECR_12,PAPER_SPECR_13,PAPER_SPECR_14,PAPER_SPECR_15,PAPER_SPECR_16,PAPER_SPECR_17,PAPER_SPECR_18,PAPER_SPECR_19,PAPER_SPECR_20,PAPER_SPECR_21,PAPER_SPECR_22,PAPER_SPECR_23,PAPER_SPECR_24,PAPER_SPECR_25,PAPER_SPECR_26,PAPER_SPECR_27,PAPER_SPECR_28,PAPER_SPECR_29,PAPER_SPECR_30,PAPER_SPECR_31,PAPER_SPECD_01,PAPER_SPECD_02,PAPER_SPECD_03,PAPER_SPECD_04,PAPER_SPECD_05,PAPER_SPECD_06,PAPER_SPECD_07,PAPER_SPECD_08,PAPER_SPECD_09,PAPER_SPECD_10,PAPER_SPECD_11,PAPER_SPECD_12,PAPER_SPECD_13,PAPER_SPECD_14,PAPER_SPECD_15,PAPER_SPECD_16,PAPER_SPECD_17,PAPER_SPECD_18,PAPER_SPECD_19,PAPER_SPECD_20,PAPER_SPECD_21,PAPER_SPECD_22,PAPER_SPECD_23,PAPER_SPECD_24,PAPER_SPECD_25,PAPER_SPECD_26,PAPER_SPECD_27,PAPER_SPECD_28,PAPER_SPECD_29,PAPER_SPECD_30,PAPER_SPECD_31,LAB_L,LAB_A,LAB_B,20120002,20120007,20120010,20220008,20220009,20220016,20220025,20220015,20220013,20220056,20220014,20120020,20120015,20120021,20120014,20120023,20120037,20220004,20220005,20220021,20220022,20220023,20120019,35120006,35120005,35120003,20120008,20120017,20120009,20220017,20120022,20120028,20120001,20120006,20120005,20120027,20220018,20120035,20220010,35120018,DS244(주문?�크),20220012,20220027,20220006,20120054,20120036,20220007,20120062,20120004,20120040,20220024,20120039,20120059,35120002,35120029,123,SPECR_01,SPECR_02,SPECR_03,SPECR_04,SPECR_05,SPECR_06,SPECR_07,SPECR_08,SPECR_09,SPECR_10,SPECR_11,SPECR_12,SPECR_13,SPECR_14,SPECR_15,SPECR_16,SPECR_17,SPECR_18,SPECR_19,SPECR_20,SPECR_21,SPECR_22,SPECR_23,SPECR_24,SPECR_25,SPECR_26,SPECR_27,SPECR_28,SPECR_29,SPECR_30,SPECR_31
33291,530,560,350,11.4959,42.3549,88.0792,109.725,111.946,105.881,100.217,97.1527,94.9689,93.3516,92.6157,92.1827,91.9845,91.7696,91.7693,91.6039,91.6124,91.8648,92.1981,92.4355,92.4405,92.5338,92.904,93.2274,93.5327,94.2245,94.3358,94.4032,94.4843,94.521,94.5041,0.9395,0.3731,0.05513,0.0,0.0,0.0,0.0,0.01254,0.02242,0.02988,0.03332,0.03535,0.03629,0.0373,0.0373,0.03809,0.03805,0.03685,0.03528,0.03416,0.03414,0.0337,0.03197,0.03046,0.02904,0.02584,0.02532,0.02501,0.02464,0.02447,0.02455,86.3004,7.0754,60.4614,0,0,0,40,0,1000,1000,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9398,11.2884,16.242,17.5669,17.2631,17.1312,17.7526,17.8897,18.4767,22.7122,33.311,48.2279,58.0161,61.2156,62.6402,65.2285,70.6648,77.8888,82.7924,84.5827,84.5122,84.2835,84.5563,84.9437,85.4356,86.6518,87.4173,87.734,87.6268,87.2405,86.5633
33293,530,560,350,11.6016,41.9901,87.1994,109.519,112.077,106.047,100.125,97.121,94.8178,93.1406,92.4092,91.9768,91.7054,91.542,91.5378,91.3582,91.3262,91.5752,91.878,92.1581,92.1481,92.2499,92.6489,93.0289,93.2934,94.0112,94.1347,94.185,94.2546,94.2932,94.2924,0.9355,0.3769,0.05949,0.0,0.0,0.0,0.0,0.01269,0.02311,0.03086,0.03428,0.03632,0.03761,0.03838,0.0384,0.03925,0.0394,0.03822,0.03679,0.03547,0.03551,0.03503,0.03316,0.03138,0.03015,0.02682,0.02625,0.02602,0.0257,0.02552,0.02552,54.4142,1.9054,-1.3594,0,0,0,50,700,210,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2596,13.0125,20.7391,24.1582,24.6037,23.8282,23.2117,22.8204,22.535,22.581,22.9821,23.0954,22.7409,22.2754,21.9034,21.6441,21.5837,21.7405,21.9643,22.2538,22.4596,22.701,23.1109,23.6812,24.3113,25.2142,26.0341,26.8449,27.6168,28.3898,29.1509
33295,530,560,350,11.6016,41.9901,87.1994,109.519,112.077,106.047,100.125,97.121,94.8178,93.1406,92.4092,91.9768,91.7054,91.542,91.5378,91.3582,91.3262,91.5752,91.878,92.1581,92.1481,92.2499,92.6489,93.0289,93.2934,94.0112,94.1347,94.185,94.2546,94.2932,94.2924,0.9355,0.3769,0.05949,0.0,0.0,0.0,0.0,0.01269,0.02311,0.03086,0.03428,0.03632,0.03761,0.03838,0.0384,0.03925,0.0394,0.03822,0.03679,0.03547,0.03551,0.03503,0.03316,0.03138,0.03015,0.02682,0.02625,0.02602,0.0257,0.02552,0.02552,85.1152,8.394,62.7395,0,0,0,40,0,1000,1000,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0549,10.551,14.4732,15.4882,15.2991,15.1985,15.6703,15.817,16.3791,20.1848,30.1094,44.6668,54.6331,58.0151,59.6292,62.3962,68.1632,75.9173,81.2023,83.1327,83.0508,82.75,83.0166,83.4187,83.897,85.1589,86.02,86.3616,86.1727,85.7273,85.0113
33296,530,560,350,11.6016,41.9901,87.1994,109.519,112.077,106.047,100.125,97.121,94.8178,93.1406,92.4092,91.9768,91.7054,91.542,91.5378,91.3582,91.3262,91.5752,91.878,92.1581,92.1481,92.2499,92.6489,93.0289,93.2934,94.0112,94.1347,94.185,94.2546,94.2932,94.2924,0.9355,0.3769,0.05949,0.0,0.0,0.0,0.0,0.01269,0.02311,0.03086,0.03428,0.03632,0.03761,0.03838,0.0384,0.03925,0.0394,0.03822,0.03679,0.03547,0.03551,0.03503,0.03316,0.03138,0.03015,0.02682,0.02625,0.02602,0.0257,0.02552,0.02552,91.6388,6.1487,24.0584,0,0,0,18,0,120,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.904,25.3527,46.1659,54.3773,54.666,52.7923,51.6623,50.7413,50.5403,54.1393,61.6687,68.7268,71.9749,72.9833,74.0312,76.1019,80.2088,85.5512,89.138,90.6929,91.0424,91.2663,91.7535,92.1483,92.4352,93.177,93.3204,93.3429,93.3919,93.4209,93.4226
33762,350,610,200,15.0173,37.96,79.0942,106.402,112.163,107.261,101.358,97.6112,94.5839,91.4532,88.9382,86.6344,84.3491,82.8045,82.5961,82.5739,82.3755,82.8175,84.566,86.6696,87.8841,87.9579,87.5689,87.6339,88.845,90.8183,92.1935,93.0735,93.6712,94.0583,94.2036,0.8234,0.4207,0.1019,0.0,0.0,0.0,0.0,0.0105,0.02418,0.0388,0.05091,0.06231,0.07392,0.08195,0.08304,0.08316,0.0842,0.08188,0.0728,0.06213,0.05609,0.05572,0.05765,0.05733,0.05137,0.04183,0.0353,0.03117,0.02839,0.0266,0.02593,62.6903,55.9123,20.1989,0,0,0,400,6,0,0,0,1000,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3819,16.2631,21.4523,24.0191,23.9145,21.9972,19.0718,16.4449,14.3564,12.6683,11.6094,11.2642,11.2187,11.2707,11.6771,12.9168,15.9713,22.0717,35.1047,55.2608,69.6656,75.8326,77.8804,78.8192,80.2903,82.0812,83.4955,84.2961,85.0549,85.5588,85.7813
33763,350,610,200,15.0173,37.96,79.0942,106.402,112.163,107.261,101.358,97.6112,94.5839,91.4532,88.9382,86.6344,84.3491,82.8045,82.5961,82.5739,82.3755,82.8175,84.566,86.6696,87.8841,87.9579,87.5689,87.6339,88.845,90.8183,92.1935,93.0735,93.6712,94.0583,94.2036,0.8234,0.4207,0.1019,0.0,0.0,0.0,0.0,0.0105,0.02418,0.0388,0.05091,0.06231,0.07392,0.08195,0.08304,0.08316,0.0842,0.08188,0.0728,0.06213,0.05609,0.05572,0.05765,0.05733,0.05137,0.04183,0.0353,0.03117,0.02839,0.0266,0.02593,51.8601,64.2709,17.3219,0,0,0,500,5,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5828,9.1707,13.4403,15.931,16.23,14.7388,12.2811,10.116,8.5478,7.335,6.5312,6.1489,5.9831,6.0364,6.2345,6.5482,6.9441,7.7497,11.8727,24.9927,44.483,61.7836,71.1105,75.2891,78.003,80.3309,82.0616,83.1064,84.0706,84.7536,85.1281
33764,350,610,200,15.0173,37.96,79.0942,106.402,112.163,107.261,101.358,97.6112,94.5839,91.4532,88.9382,86.6344,84.3491,82.8045,82.5961,82.5739,82.3755,82.8175,84.566,86.6696,87.8841,87.9579,87.5689,87.6339,88.845,90.8183,92.1935,93.0735,93.6712,94.0583,94.2036,0.8234,0.4207,0.1019,0.0,0.0,0.0,0.0,0.0105,0.02418,0.0388,0.05091,0.06231,0.07392,0.08195,0.08304,0.08316,0.0842,0.08188,0.0728,0.06213,0.05609,0.05572,0.05765,0.05733,0.05137,0.04183,0.0353,0.03117,0.02839,0.0266,0.02593,60.899,61.569,20.5387,0,0,0,1000,0,0,0,0,1000,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6041,13.4583,19.086,22.0773,22.2115,20.3382,17.4304,14.9012,12.9164,11.3565,10.4114,10.0599,9.9784,10.0486,10.4687,11.4178,13.0554,15.7803,25.0285,46.3143,67.7552,79.9974,84.432,86.0429,87.7888,89.7216,91.1805,91.8966,92.5264,92.9173,93.0417
33765,350,610,200,15.0173,37.96,79.0942,106.402,112.163,107.261,101.358,97.6112,94.5839,91.4532,88.9382,86.6344,84.3491,82.8045,82.5961,82.5739,82.3755,82.8175,84.566,86.6696,87.8841,87.9579,87.5689,87.6339,88.845,90.8183,92.1935,93.0735,93.6712,94.0583,94.2036,0.8234,0.4207,0.1019,0.0,0.0,0.0,0.0,0.0105,0.02418,0.0388,0.05091,0.06231,0.07392,0.08195,0.08304,0.08316,0.0842,0.08188,0.0728,0.06213,0.05609,0.05572,0.05765,0.05733,0.05137,0.04183,0.0353,0.03117,0.02839,0.0266,0.02593,38.7933,47.291,15.527,0,0,0,1000,100,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2535,5.6093,6.6332,7.4266,7.4999,6.9076,6.0746,5.3454,4.8071,4.3844,4.0839,3.9657,3.9618,4.0458,4.1561,4.3274,4.6118,5.3573,6.8649,11.0914,19.829,29.4106,35.2628,38.3204,40.3857,42.2322,43.807,45.0737,46.3184,47.4684,48.493
33766,350,610,200,15.0173,37.96,79.0942,106.402,112.163,107.261,101.358,97.6112,94.5839,91.4532,88.9382,86.6344,84.3491,82.8045,82.5961,82.5739,82.3755,82.8175,84.566,86.6696,87.8841,87.9579,87.5689,87.6339,88.845,90.8183,92.1935,93.0735,93.6712,94.0583,94.2036,0.8234,0.4207,0.1019,0.0,0.0,0.0,0.0,0.0105,0.02418,0.0388,0.05091,0.06231,0.07392,0.08195,0.08304,0.08316,0.0842,0.08188,0.0728,0.06213,0.05609,0.05572,0.05765,0.05733,0.05137,0.04183,0.0353,0.03117,0.02839,0.0266,0.02593,47.2295,62.3598,18.9781,0,0,0,300,6,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9489,7.4105,9.9608,11.4629,11.7908,10.8081,9.0691,7.5188,6.4089,5.5927,5.035,4.7559,4.673,4.764,4.9224,5.1192,5.4248,6.2193,8.5549,16.9173,33.0693,50.4982,61.4238,66.8423,70.0766,72.6508,74.5845,75.8692,76.9822,77.804,78.3053
33783,555,700,300,16.1568,40.0703,81.5527,108.799,113.967,108.683,102.255,98.4356,95.3194,92.4273,90.1515,88.0815,86.1348,84.6969,84.462,84.3852,84.2208,84.5721,86.1182,87.7759,88.7845,88.7718,88.5912,88.5006,89.5429,90.9463,92.0068,92.4156,92.9156,93.1661,93.1404,0.7916,0.3972,0.08856,0.0,0.0,0.0,0.0,0.006848,0.02082,0.0342,0.04503,0.05512,0.06482,0.07213,0.07334,0.07373,0.07458,0.07277,0.06491,0.05662,0.05166,0.05173,0.05261,0.05305,0.04797,0.04122,0.03618,0.03425,0.03191,0.03074,0.03086,69.5571,5.0018,26.8757,0,0,0,20,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,7.8585,12.2709,17.3506,20.2311,20.8939,21.1578,21.54,21.8359,22.7871,25.4426,29.6424,33.3388,35.2507,36.1767,37.2022,38.5255,40.3418,42.4996,44.6057,46.1435,46.9977,47.2879,47.4735,47.7027,48.3092,48.9926,49.6108,49.8964,50.2088,50.432,50.5218
33784,555,700,300,16.1568,40.0703,81.5527,108.799,113.967,108.683,102.255,98.4356,95.3194,92.4273,90.1515,88.0815,86.1348,84.6969,84.462,84.3852,84.2208,84.5721,86.1182,87.7759,88.7845,88.7718,88.5912,88.5006,89.5429,90.9463,92.0068,92.4156,92.9156,93.1661,93.1404,0.7916,0.3972,0.08856,0.0,0.0,0.0,0.0,0.006848,0.02082,0.0342,0.04503,0.05512,0.06482,0.07213,0.07334,0.07373,0.07458,0.07277,0.06491,0.05662,0.05166,0.05173,0.05261,0.05305,0.04797,0.04122,0.03618,0.03425,0.03191,0.03074,0.03086,59.0574,63.919,19.7582,0,0,0,500,0,0,0,0,1000,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8814,14.0438,18.4199,20.8158,20.885,19.1691,16.3606,13.7957,11.8674,10.3175,9.3149,8.9131,8.7359,8.7092,8.9691,9.6343,10.8239,12.8454,21.0647,41.9923,64.7691,78.5456,83.7632,85.5996,87.2318,88.8317,89.9788,90.4231,90.9362,91.1977,91.1824
33785,555,700,300,16.1568,40.0703,81.5527,108.799,113.967,108.683,102.255,98.4356,95.3194,92.4273,90.1515,88.0815,86.1348,84.6969,84.462,84.3852,84.2208,84.5721,86.1182,87.7759,88.7845,88.7718,88.5912,88.5006,89.5429,90.9463,92.0068,92.4156,92.9156,93.1661,93.1404,0.7916,0.3972,0.08856,0.0,0.0,0.0,0.0,0.006848,0.02082,0.0342,0.04503,0.05512,0.06482,0.07213,0.07334,0.07373,0.07458,0.07277,0.06491,0.05662,0.05166,0.05173,0.05261,0.05305,0.04797,0.04122,0.03618,0.03425,0.03191,0.03074,0.03086,36.5009,9.6655,5.8899,0,0,0,660,1000,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2243,5.8115,7.0503,7.882,8.0666,7.9187,7.6243,7.2882,7.1362,7.1479,7.2856,7.4584,7.4964,7.4636,7.5109,7.8731,8.6562,9.7189,10.6547,11.2411,11.5458,11.7153,11.9357,12.2644,12.755,13.347,13.9528,14.5106,15.0568,15.6356,16.2168
33789,555,700,300,16.1568,40.0703,81.5527,108.799,113.967,108.683,102.255,98.4356,95.3194,92.4273,90.1515,88.0815,86.1348,84.6969,84.462,84.3852,84.2208,84.5721,86.1182,87.7759,88.7845,88.7718,88.5912,88.5006,89.5429,90.9463,92.0068,92.4156,92.9156,93.1661,93.1404,0.7916,0.3972,0.08856,0.0,0.0,0.0,0.0,0.006848,0.02082,0.0342,0.04503,0.05512,0.06482,0.07213,0.07334,0.07373,0.07458,0.07277,0.06491,0.05662,0.05166,0.05173,0.05261,0.05305,0.04797,0.04122,0.03618,0.03425,0.03191,0.03074,0.03086,39.9043,40.7144,15.1011,0,0,0,3000,350,600,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3725,5.9914,7.2818,8.1078,8.1153,7.5249,6.6286,5.7891,5.2525,4.8783,4.6283,4.5777,4.637,4.7359,4.9076,5.253,5.7559,6.5496,9.4738,16.7845,24.0867,28.1995,30.0273,31.16,32.3803,33.7225,35.0468,36.1435,37.2541,38.3181,39.3054
33790,555,700,300,16.1568,40.0703,81.5527,108.799,113.967,108.683,102.255,98.4356,95.3194,92.4273,90.1515,88.0815,86.1348,84.6969,84.462,84.3852,84.2208,84.5721,86.1182,87.7759,88.7845,88.7718,88.5912,88.5006,89.5429,90.9463,92.0068,92.4156,92.9156,93.1661,93.1404,0.7916,0.3972,0.08856,0.0,0.0,0.0,0.0,0.006848,0.02082,0.0342,0.04503,0.05512,0.06482,0.07213,0.07334,0.07373,0.07458,0.07277,0.06491,0.05662,0.05166,0.05173,0.05261,0.05305,0.04797,0.04122,0.03618,0.03425,0.03191,0.03074,0.03086,51.3309,66.0847,30.5501,0,0,0,1000,0,0,0,0,1000,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6796,8.4922,9.3537,9.8178,9.6517,8.8359,7.6076,6.5138,5.7745,5.1964,4.8204,4.6995,4.7323,4.7971,4.9058,5.2719,5.9681,7.1365,11.5668,25.8801,47.0256,64.3518,72.6715,76.0873,78.3938,80.6644,82.4548,83.2741,83.6722,83.6222,83.0961
33816,555,700,300,16.906,40.3969,81.0804,107.577,112.774,107.938,101.872,98.1473,95.0655,92.1317,89.8116,87.6751,85.5107,83.9527,83.6919,83.6582,83.4997,83.8519,85.5723,87.4215,88.5723,88.5703,88.3195,88.2459,89.3968,90.9618,92.1614,92.6615,93.2015,93.4825,93.4773,0.772,0.3937,0.09108,0.0,0.0,0.0,0.0,0.008121,0.02198,0.03559,0.04667,0.05712,0.06798,0.07597,0.07732,0.07749,0.07831,0.07649,0.06767,0.05838,0.0527,0.05271,0.05394,0.05431,0.04868,0.04114,0.03545,0.0331,0.03058,0.02927,0.02929,39.2358,41.1727,16.935,0,0,0,3000,350,600,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8066,5.2972,6.3494,7.1096,7.1738,6.6904,5.9135,5.2395,4.813,4.5043,4.3252,4.3324,4.3833,4.4817,4.6516,4.9647,5.4193,6.1284,8.6995,15.7244,23.3696,27.8759,29.8938,31.1356,32.4411,33.8694,35.2548,36.4113,37.5516,38.6546,39.6893
33899,425,640,100,13.612,36.1147,77.794,106.185,112.012,107.065,100.785,96.9432,93.8257,90.7494,88.2657,85.9617,83.6621,82.0276,81.7341,81.6346,81.4106,81.7383,83.4089,85.2227,86.3162,86.2642,86.0317,85.9779,87.0882,88.6135,89.7724,90.2226,90.7321,90.997,90.9904,0.8661,0.4423,0.1091,0.0,0.0,0.0,0.0,0.01348,0.02768,0.04216,0.05421,0.0657,0.07747,0.08604,0.0876,0.08813,0.08932,0.08757,0.07879,0.06944,0.06391,0.06417,0.06534,0.06561,0.06004,0.0525,0.04686,0.04468,0.04224,0.04097,0.041,34.6589,38.9712,18.6601,0,0,0,3000,350,600,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9316,3.8662,4.3844,4.8105,4.7641,4.3717,3.9167,3.5638,3.3506,3.2221,3.142,3.1696,3.241,3.3464,3.4524,3.696,4.0706,4.6017,6.3603,11.7024,18.1544,22.2159,24.088,25.2294,26.3066,27.4266,28.5285,29.4895,30.4295,31.3697,32.2797
33963,410,685,100,15.2118,37.7296,77.6534,104.323,109.382,104.412,98.592,94.9191,91.9442,89.1088,86.963,84.9872,83.082,81.7707,81.5475,81.4884,81.305,81.6338,83.0733,84.8488,85.8928,85.9452,85.6113,85.5932,86.5601,88.154,89.1971,89.7424,90.1193,90.3307,90.3461,0.8178,0.4233,0.1098,0.0,0.0,0.0,0.006158,0.02265,0.03648,0.05008,0.06067,0.07065,0.08049,0.0874,0.08859,0.0889,0.08988,0.08813,0.08054,0.07135,0.06604,0.06578,0.06747,0.06756,0.06268,0.05476,0.04965,0.047,0.04518,0.04416,0.04409,65.8183,4.6764,27.7758,0,0,0,20,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,7.1707,10.7271,14.5854,16.618,16.9887,17.2386,17.7201,18.1537,19.0826,21.4424,25.1928,28.5898,30.5223,31.552,32.5804,33.8251,35.5426,37.5403,39.281,40.4756,41.1575,41.4379,41.6605,41.9168,42.3279,42.775,43.2178,43.4467,43.6873,43.8718,43.951
33964,410,685,100,15.2118,37.7296,77.6534,104.323,109.382,104.412,98.592,94.9191,91.9442,89.1088,86.963,84.9872,83.082,81.7707,81.5475,81.4884,81.305,81.6338,83.0733,84.8488,85.8928,85.9452,85.6113,85.5932,86.5601,88.154,89.1971,89.7424,90.1193,90.3307,90.3461,0.8178,0.4233,0.1098,0.0,0.0,0.0,0.006158,0.02265,0.03648,0.05008,0.06067,0.07065,0.08049,0.0874,0.08859,0.0889,0.08988,0.08813,0.08054,0.07135,0.06604,0.06578,0.06747,0.06756,0.06268,0.05476,0.04965,0.047,0.04518,0.04416,0.04409,56.3699,65.8625,22.6334,0,0,0,500,0,0,0,0,1000,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0582,12.4884,15.4764,16.96,16.8551,15.3827,13.1095,11.0946,9.5563,8.2844,7.4826,7.1534,7.008,6.9797,7.134,7.6489,8.5827,10.1922,17.0716,35.8594,58.5232,74.3317,81.2523,83.9049,85.9252,87.7992,89.1489,89.731,90.2669,90.5699,90.6148
33965,410,685,100,15.2118,37.7296,77.6534,104.323,109.382,104.412,98.592,94.9191,91.9442,89.1088,86.963,84.9872,83.082,81.7707,81.5475,81.4884,81.305,81.6338,83.0733,84.8488,85.8928,85.9452,85.6113,85.5932,86.5601,88.154,89.1971,89.7424,90.1193,90.3307,90.3461,0.8178,0.4233,0.1098,0.0,0.0,0.0,0.006158,0.02265,0.03648,0.05008,0.06067,0.07065,0.08049,0.0874,0.08859,0.0889,0.08988,0.08813,0.08054,0.07135,0.06604,0.06578,0.06747,0.06756,0.06268,0.05476,0.04965,0.047,0.04518,0.04416,0.04409,36.5619,9.9975,6.1967,0,0,0,660,1000,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1929,5.586,7.1073,7.9555,8.0328,7.8415,7.5729,7.2084,7.013,7.035,7.1815,7.38,7.4485,7.4005,7.4542,7.8349,8.6752,9.858,10.831,11.3757,11.6655,11.8367,12.058,12.3943,12.8631,13.4158,14.005,14.5594,15.1292,15.7088,16.2685
33969,410,685,100,15.2118,37.7296,77.6534,104.323,109.382,104.412,98.592,94.9191,91.9442,89.1088,86.963,84.9872,83.082,81.7707,81.5475,81.4884,81.305,81.6338,83.0733,84.8488,85.8928,85.9452,85.6113,85.5932,86.5601,88.154,89.1971,89.7424,90.1193,90.3307,90.3461,0.8178,0.4233,0.1098,0.0,0.0,0.0,0.006158,0.02265,0.03648,0.05008,0.06067,0.07065,0.08049,0.0874,0.08859,0.0889,0.08988,0.08813,0.08054,0.07135,0.06604,0.06578,0.06747,0.06756,0.06268,0.05476,0.04965,0.047,0.04518,0.04416,0.04409,36.5068,40.3591,16.5815,0,0,0,3000,350,600,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4982,4.7923,5.6404,6.1338,6.1101,5.6448,4.9291,4.3175,3.9505,3.693,3.5342,3.5087,3.5588,3.6527,3.7545,4.0506,4.4888,5.1448,7.4572,13.7426,20.5206,24.5302,26.3168,27.3818,28.4097,29.4991,30.5655,31.4701,32.371,33.2779,34.1608
33970,410,685,100,15.2118,37.7296,77.6534,104.323,109.382,104.412,98.592,94.9191,91.9442,89.1088,86.963,84.9872,83.082,81.7707,81.5475,81.4884,81.305,81.6338,83.0733,84.8488,85.8928,85.9452,85.6113,85.5932,86.5601,88.154,89.1971,89.7424,90.1193,90.3307,90.3461,0.8178,0.4233,0.1098,0.0,0.0,0.0,0.006158,0.02265,0.03648,0.05008,0.06067,0.07065,0.08049,0.0874,0.08859,0.0889,0.08988,0.08813,0.08054,0.07135,0.06604,0.06578,0.06747,0.06756,0.06268,0.05476,0.04965,0.047,0.04518,0.04416,0.04409,51.3882,68.434,32.5228,0,0,0,1000,0,0,0,0,1000,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2691,7.9157,8.755,9.2683,9.1431,8.3052,7.0903,6.0534,5.3279,4.7508,4.3755,4.2706,4.2742,4.3243,4.418,4.7711,5.4304,6.5788,11.0127,25.4716,47.2497,66.0501,75.7789,79.8522,82.3918,84.4899,85.9892,86.6784,87.287,87.6663,87.792
