"IMXCODE","INKCODE","WEIGHT","REGDATE","REGUSER","EDITDATE","EDITUSER"
"404박색","020220025","500","2019/05/03 15:25:26","0114",\N,\N
"7403F","020220008","180","2018/06/20 08:58:44","00030201",\N,\N
"7403F","020220016","2000","2018/06/20 08:58:44","00030201",\N,\N
"7588B","020120002","796","2020/01/17 09:14:32","0114",\N,\N
"7588B","020120007","57","2020/01/17 09:14:32","0114",\N,\N
"7588B","020120014","25","2020/01/17 09:14:32","0114",\N,\N
"7588B","020120015","1350","2020/01/17 09:14:32","0114",\N,\N
"7588B","020120021","1408","2020/01/17 09:14:32","0114",\N,\N
"7588B","020120037","1000","2020/01/17 09:14:32","0114",\N,\N
"7590C","020120002","32","2020/01/17 09:12:06","0114",\N,\N
"7590C","020120015","76","2020/01/17 09:12:06","0114",\N,\N
"7590C","020120021","45","2020/01/17 09:12:06","0114",\N,\N
"7590C","020120037","1000","2020/01/17 09:12:06","0114",\N,\N
"8C","020220005","90","2020/08/19 10:17:32","0114",\N,\N
"8C","020220009","492","2020/08/19 10:17:32","0114",\N,\N
"8C","020220016","144","2020/08/19 10:17:32","0114",\N,\N
"8C","020220056","1000","2020/08/19 10:17:32","0114",\N,\N
"8th베다1","020220008","108","2018/04/19 17:27:33","00030201",\N,\N
"8th베다1","020220009","12","2018/04/19 17:27:33","00030201",\N,\N
"8th베다1","020220014","51","2018/04/19 17:27:33","00030201",\N,\N
"8th베다1","020220016","594","2018/04/19 17:27:33","00030201",\N,\N
"8th베다1","020220025","3000","2018/04/19 17:27:33","00030201",\N,\N
"8th베다2","020220008","236","2018/04/19 17:28:31","00030201",\N,\N
"8th베다2","020220013","774","2018/04/19 17:28:31","00030201",\N,\N
"8th베다2","020220016","1000","2018/04/19 17:28:31","00030201",\N,\N
"8th베다2","020220025","2000","2018/04/19 17:28:31","00030201",\N,\N
"8th베다3","020220008","240","2018/04/19 17:40:53","00030201",\N,\N
"8th베다3","020220009","42","2018/04/19 17:40:53","00030201",\N,\N
"8th베다3","020220016","1694","2018/04/19 17:40:53","00030201",\N,\N
"8th베다3","020220025","1000","2018/04/19 17:40:53","00030201",\N,\N
"AHC회색","020120002","500","2019/04/01 08:34:03","0114",\N,\N
"AHC회색","020120037","2000","2019/04/01 08:34:03","0114",\N,\N
"BB별색","020220008","56","2018/06/05 14:48:01","00030201",\N,\N
"BB별색","020220009","30","2018/06/05 14:48:01","00030201","2018/06/05 14:48:01","00030201"
"BB별색","020220016","200","2018/06/05 14:48:01","00030201",\N,\N
"Black 6C","020220009","3000","2020/03/18 08:38:38","0114",\N,\N
"Black 6C","020220015","500","2020/03/18 08:38:38","0114",\N,\N
"Bright Red c","020120014","70","2020/01/22 08:42:04","0114",\N,\N
"Bright Red c","020120015","450","2020/01/22 08:42:04","0114",\N,\N
"Bright Red c","020120021","3000","2020/01/22 08:42:04","0114",\N,\N
"BVOP","020220013","100","2020/03/10 09:13:12","0114",\N,\N
"BVOP","035120006","2000","2020/03/10 09:13:12","0114",\N,\N
"BVOP1","020220013","50","2020/04/21 08:39:11","0114",\N,\N
"BVOP1","035120006","2000","2020/04/21 08:39:11","0114",\N,\N
"BVOP2","020220004","30","2020/07/16 09:26:41","0114",\N,\N
"BVOP2","035120005","1000","2020/07/16 09:26:41","0114",\N,\N
"BVOP2","035120006","1000","2020/07/16 09:26:41","0114",\N,\N
"BVOP3","020220013","100","2020/07/27 09:43:24","0114",\N,\N
"BVOP3","035120006","3000","2020/07/27 09:43:24","0114",\N,\N
"BVOP4","035120003","2000","2020/10/30 09:01:37","0114",\N,\N
"BVOP4","035120005","1000","2020/10/30 09:01:37","0114",\N,\N
"CC별색","020120002","6","2018/05/09 15:11:09","00030201",\N,\N
"CC별색","020120008","40","2018/05/09 15:11:09","00030201",\N,\N
"CC별색","020120017","26","2018/05/09 15:11:09","00030201",\N,\N
"CC별색","020120037","2000","2018/05/09 15:11:09","00030201",\N,\N
"CG8","020220005","90","2020/08/19 09:30:47","0114",\N,\N
"CG8","020220009","492","2020/08/19 09:30:47","0114",\N,\N
"CG8","020220016","144","2020/08/19 09:30:47","0114",\N,\N
"CG8","020220056","1000","2020/08/19 09:30:47","0114",\N,\N
"COOL GRAY","020220009","170","2019/07/18 16:10:51","0114",\N,\N
"COOL GRAY","020220016","6","2019/07/18 16:10:51","0114",\N,\N
"COOL GRAY","020220025","1000","2019/07/18 16:10:51","0114",\N,\N
"Coolglay10","020120002","63","2020/09/15 08:34:50","0114",\N,\N
"Coolglay10","020120014","10","2020/09/15 08:34:51","0114",\N,\N
"Coolglay10","020120019","26","2020/09/15 08:34:50","0114",\N,\N
"Coolglay10","020120037","1000","2020/09/15 08:34:50","0114",\N,\N
"Coolgray1","020120002","100","2020/12/03 08:59:45","0114","2020/12/03 09:02:29","0114"
"Coolgray1","020120015","7","2020/12/03 08:59:45","0114","2020/12/03 09:02:29","0114"
"Coolgray1","020120037","6000","2020/12/03 08:59:45","0114","2020/12/03 09:02:29","0114"
"Coolgray10A","020220009","300","2020/10/20 08:40:15","0114",\N,\N
"Coolgray10A","020220013","100","2020/10/20 08:40:15","0114",\N,\N
"Coolgray10A","020220056","1000","2020/10/20 08:40:15","0114",\N,\N
"Coolgray10c","020220009","1000","2020/03/09 08:44:09","0114",\N,\N
"Coolgray10c","020220014","26","2020/03/09 08:44:10","0114",\N,\N
"Coolgray10c","020220016","26","2020/03/09 08:44:10","0114",\N,\N
"Coolgray10c","020220025","1000","2020/03/09 08:44:09","0114",\N,\N
"coolgray11","020120002","2000","2020/02/07 15:40:02","0114",\N,\N
"coolgray11","020120009","500","2020/02/07 15:40:02","0114",\N,\N
"coolgray11","020120037","1000","2020/02/07 15:40:02","0114",\N,\N
"coolgray11A","020220009","2000","2020/02/10 08:45:31","0114",\N,\N
"coolgray11A","020220013","1000","2020/02/10 08:45:31","0114",\N,\N
"Coolgray11C","020120009","500","2020/03/03 08:44:12","0114","2020/03/03 08:44:27","0114"
"Coolgray11C","020120037","1000","2020/03/03 08:44:28","0114",\N,\N
"Coolgray11C","020220009","2000","2020/03/03 08:43:50","0114","2020/03/03 08:44:27","0114"
"Coolgray11D","020120002","2000","2020/04/13 08:58:02","0114",\N,\N
"Coolgray11D","020120009","1000","2020/04/13 08:58:02","0114",\N,\N
"Coolgray11D","020120037","1000","2020/04/13 08:58:02","0114",\N,\N
"Coolgray11E","020120002","1000","2020/04/28 08:46:11","0114",\N,\N
"Coolgray11E","020120007","33","2020/04/28 08:46:11","0114",\N,\N
"Coolgray11E","020120009","388","2020/04/28 08:46:11","0114",\N,\N
"Coolgray11E","020120015","50","2020/04/28 08:46:11","0114",\N,\N
"Coolgray11E","020120037","1000","2020/04/28 08:46:11","0114",\N,\N
"Coolgray11F","020220005","90","2020/05/07 08:50:06","0114",\N,\N
"Coolgray11F","020220009","492","2020/05/07 08:50:06","0114",\N,\N
"Coolgray11F","020220016","144","2020/05/07 08:50:06","0114",\N,\N
"Coolgray11F","020220056","1000","2020/05/07 08:50:06","0114",\N,\N
"Coolgray11G","020220005","400","2020/06/26 10:01:16","0114",\N,\N
"Coolgray11G","020220008","250","2020/06/26 10:01:16","0114",\N,\N
"Coolgray11G","020220009","1000","2020/06/26 10:01:16","0114",\N,\N
"Coolgray11G","020220016","500","2020/06/26 10:01:16","0114",\N,\N
"Coolgray11H","020120002","100","2020/12/03 08:55:28","0114",\N,\N
"Coolgray11H","020120015","7","2020/12/03 08:55:28","0114",\N,\N
"Coolgray11H","020120037","6000","2020/12/03 08:55:28","0114",\N,\N
"Coolgray11H","020220009","500","2020/10/05 08:37:58","0114",\N,\N
"Coolgray11H","020220017","200","2020/10/05 08:37:58","0114",\N,\N
"Coolgray3","020120002","120","2020/06/18 09:35:56","0114","2020/06/18 09:36:07","0114"
"Coolgray3","020120015","10","2020/06/18 09:35:56","0114","2020/06/18 09:36:07","0114"
"Coolgray3","020120019","50","2020/06/18 09:35:56","0114","2020/06/18 09:36:07","0114"
"Coolgray3","020120037","2000","2020/06/18 09:35:56","0114","2020/06/18 09:36:07","0114"
"Coolgray3A","020220008","2","2020/07/02 09:28:53","0114",\N,\N
"Coolgray3A","020220009","20","2020/07/02 09:28:53","0114",\N,\N
"Coolgray3A","020220016","10","2020/07/02 09:28:53","0114",\N,\N
"Coolgray3A","020220056","1000","2020/07/02 09:28:53","0114",\N,\N
"Coolgray3C","020220009","14","2020/03/10 09:54:10","0114",\N,\N
"Coolgray3C","020220016","10","2020/03/10 09:54:10","0114",\N,\N
"Coolgray3C","020220025","1000","2020/03/10 09:54:10","0114",\N,\N
"coolgray4C","020120002","44","2020/02/13 09:18:44","0114",\N,\N
"coolgray4C","020120007","11","2020/02/13 09:18:44","0114",\N,\N
"coolgray4C","020120037","1000","2020/02/13 09:18:44","0114",\N,\N
"Coolgray4C1","020120002","120","2020/03/05 10:16:06","0114",\N,\N
"Coolgray4C1","020120007","16","2020/03/05 10:16:06","0114",\N,\N
"Coolgray4C1","020120019","12","2020/03/05 10:16:06","0114",\N,\N
"Coolgray4C1","020120037","2000","2020/03/05 10:16:06","0114",\N,\N
"Coolgray5","020120002","100","2020/06/10 09:12:53","0114",\N,\N
"Coolgray5","020120007","6","2020/06/10 09:12:53","0114",\N,\N
"Coolgray5","020120015","10","2020/06/10 09:12:53","0114",\N,\N
"Coolgray5","020120019","6","2020/06/10 09:12:53","0114",\N,\N
"Coolgray5","020120037","2000","2020/06/10 09:12:53","0114",\N,\N
"Coolgray6C","020220005","9","2020/03/10 10:00:27","0114",\N,\N
"Coolgray6C","020220009","4","2020/03/10 10:00:26","0114","2020/03/10 10:00:27","0114"
"Coolgray6C","020220025","2000","2020/03/10 10:00:26","0114",\N,\N
"Coolgray6C1","020220009","210","2020/03/18 08:37:15","0114",\N,\N
"Coolgray6C1","020220023","48","2020/03/18 08:37:15","0114",\N,\N
"Coolgray6C1","020220025","1000","2020/03/18 08:37:15","0114",\N,\N
"Coolgray8","020220005","50","2020/07/06 08:46:55","0114",\N,\N
"Coolgray8","020220009","100","2020/07/06 08:46:55","0114",\N,\N
"Coolgray8","020220013","1000","2020/07/06 08:46:55","0114",\N,\N
"Coolgray8","020220016","44","2020/07/06 08:46:55","0114",\N,\N
"CoolGray9","020220009","700","2020/08/07 09:43:55","0114",\N,\N
"CoolGray9","020220016","30","2020/08/07 09:43:55","0114",\N,\N
"CoolGray9","020220056","2000","2020/08/07 09:43:55","0114",\N,\N
"Coolgray9C","020220009","170","2020/03/10 09:16:26","0114",\N,\N
"Coolgray9C","020220016","6","2020/03/10 09:16:26","0114",\N,\N
"Coolgray9C","020220025","1000","2020/03/10 09:16:26","0114",\N,\N
"CoolGray9C1","020120002","250","2020/04/02 08:32:15","0114",\N,\N
"CoolGray9C1","020120019","82","2020/04/02 08:32:15","0114",\N,\N
"CoolGray9C1","020120037","1000","2020/04/02 08:32:15","0114",\N,\N
"CP9182","020220008","104","2018/04/30 09:48:30","00030201",\N,\N
"CP9182","020220016","1220","2018/04/30 09:48:30","00030201",\N,\N
"CP9182","020220025","4000","2018/04/30 09:48:30","00030201",\N,\N
"CT BLUE","020220013","1000","2020/02/26 08:46:33","0114",\N,\N
"CT BLUE","020220015","280","2020/02/26 08:46:33","0114",\N,\N
"CT BLUE","020220023","28","2020/02/26 08:46:33","0114",\N,\N
"D3005E","020220014","180","2019/05/28 15:23:09","0114",\N,\N
"D3005E","020220015","1000","2019/05/28 15:23:09","0114",\N,\N
"DB299","020220005","500","2020/03/24 09:50:43","0114",\N,\N
"DB299","020220015","2000","2020/03/24 09:50:43","0114",\N,\N
"DB299","020220025","1000","2020/03/24 09:50:43","0114",\N,\N
"DIC2","020120002","2","2018/04/19 09:15:49","00030201",\N,\N
"DIC2","020120015","28","2018/04/19 09:15:49","00030201",\N,\N
"DIC2","020120021","28","2018/04/19 09:15:49","00030201",\N,\N
"DIC2","020120037","1000","2018/04/19 09:15:49","00030201",\N,\N
"DIC20","020120007","24","2019/07/10 17:21:32","0114",\N,\N
"DIC20","020120015","13","2019/07/10 17:21:33","0114",\N,\N
"DIC20","020120022","12","2019/07/10 17:21:33","0114",\N,\N
"DIC20","020120037","1000","2019/07/10 17:21:32","0114",\N,\N
"DIC2002","020120007","29","2020/01/17 09:44:06","0114",\N,\N
"DIC2002","020120014","25","2020/01/17 09:44:06","0114",\N,\N
"DIC2002","020120021","278","2020/01/17 09:44:06","0114",\N,\N
"DIC2002","020120037","1000","2020/01/17 09:44:06","0114",\N,\N
"DIC2006","020120014","15","2018/04/19 09:08:06","00030201",\N,\N
"DIC2006","020120015","6","2018/04/19 09:08:06","00030201",\N,\N
"DIC2006","020120021","1000","2018/04/19 09:08:06","00030201",\N,\N
"DIC2006","020120037","1000","2018/04/19 09:08:06","00030201",\N,\N
"DIC2008","020120007","6","2018/12/06 10:12:52","0114",\N,\N
"DIC2008","020120014","100","2018/12/06 10:12:52","0114",\N,\N
"DIC2008","020120015","100","2018/12/06 10:12:52","0114",\N,\N
"DIC2008","020120021","250","2018/12/06 10:12:52","0114",\N,\N
"DIC2008","020120037","1000","2018/12/06 10:12:52","0114",\N,\N
"DIC2014","020120015","16","2018/04/18 17:53:55","00030201",\N,\N
"DIC2014","020120021","80","2018/04/18 17:53:55","00030201",\N,\N
"DIC2014","020120037","2000","2018/04/18 17:53:55","00030201",\N,\N
"DIC2017","020220009","6","2018/06/18 10:58:41","00030201",\N,\N
"DIC2017","020220014","60","2018/06/18 10:58:41","00030201",\N,\N
"DIC2017","020220016","30","2018/06/18 10:58:41","00030201",\N,\N
"DIC2017","020220025","2000","2018/06/18 10:58:41","00030201",\N,\N
"DIC2017A","020120015","50","2019/04/29 14:28:38","0114",\N,\N
"DIC2017A","020120021","30","2019/04/29 14:28:38","0114",\N,\N
"DIC2017A","020120037","2000","2019/04/29 14:28:38","0114",\N,\N
"DIC2019","020220008","34","2018/12/20 10:41:49","0114",\N,\N
"DIC2019","020220009","4","2018/12/20 10:41:48","0114",\N,\N
"DIC2019","020220016","78","2018/12/20 10:41:48","0114",\N,\N
"DIC2019","020220025","3000","2018/12/20 10:41:48","0114",\N,\N
"DIC2024","020120002","10","2018/09/03 10:05:46","0114",\N,\N
"DIC2024","020120015","26","2018/09/03 10:05:46","0114",\N,\N
"DIC2024","020120021","26","2018/09/03 10:05:46","0114",\N,\N
"DIC2024","020120037","2000","2018/09/03 10:05:46","0114",\N,\N
"DIC2025","020120015","26","2018/07/25 14:54:53","0114",\N,\N
"DIC2025","020120021","40","2018/07/25 14:54:53","0114",\N,\N
"DIC2025","020120037","1000","2018/07/25 14:54:53","0114",\N,\N
"DIC2025A","020120002","2","2020/02/03 16:58:20","0114",\N,\N
"DIC2025A","020120015","13","2020/02/03 16:58:19","0114",\N,\N
"DIC2025A","020120021","13","2020/02/03 16:58:20","0114",\N,\N
"DIC2025A","020120037","1000","2020/02/03 16:58:19","0114",\N,\N
"DIC2026","020120002","10","2018/09/03 10:21:25","0114",\N,\N
"DIC2026","020120015","26","2018/09/03 10:21:25","0114",\N,\N
"DIC2026","020120021","26","2018/09/03 10:21:25","0114",\N,\N
"DIC2026","020120037","2000","2018/09/03 10:21:25","0114",\N,\N
"DIC2030","020120014","10","2019/11/22 16:58:35","0114",\N,\N
"DIC2030","020120015","57","2019/11/22 16:58:35","0114",\N,\N
"DIC2030","020120021","94","2019/11/22 16:58:35","0114",\N,\N
"DIC2030","020120037","1000","2019/11/22 16:58:35","0114",\N,\N
"DIC2033","020120015","104","2018/04/19 09:17:02","00030201",\N,\N
"DIC2033","020120021","236","2018/04/19 09:17:02","00030201",\N,\N
"DIC2033","020120037","1000","2018/04/19 09:17:02","00030201",\N,\N
"DIC204","020120007","4","2018/04/19 09:32:54","00030201",\N,\N
"DIC204","020120015","16","2018/04/19 09:32:54","00030201",\N,\N
"DIC204","020120021","60","2018/04/19 09:32:54","00030201",\N,\N
"DIC204","020120037","2000","2018/04/19 09:32:54","00030201",\N,\N
"DIC2041","020220008","15","2018/08/14 15:09:20","00030201",\N,\N
"DIC2041","020220016","43","2018/08/14 15:09:20","00030201",\N,\N
"DIC2041","020220025","2000","2018/08/14 15:09:20","00030201",\N,\N
"DIC2041A","020120015","120","2019/04/29 14:23:59","0114",\N,\N
"DIC2041A","020120021","36","2019/04/29 14:23:59","0114",\N,\N
"DIC2041A","020120037","2000","2019/04/29 14:23:59","0114",\N,\N
"DIC2041B","020220008","30","2020/03/05 09:47:46","0114",\N,\N
"DIC2041B","020220016","86","2020/03/05 09:47:46","0114",\N,\N
"DIC2041B","020220025","2000","2020/03/05 09:47:46","0114",\N,\N
"DIC2041C","020220008","38","2020/04/23 09:13:58","0114",\N,\N
"DIC2041C","020220016","86","2020/04/23 09:13:58","0114",\N,\N
"DIC2041C","020220056","2000","2020/04/23 09:13:58","0114",\N,\N
"DIC2041D","020220008","30","2020/04/23 09:17:11","0114",\N,\N
"DIC2041D","020220016","80","2020/04/23 09:17:11","0114",\N,\N
"DIC2041D","020220056","3000","2020/04/23 09:17:11","0114",\N,\N
"DIC2043","020220008","20","2018/08/14 14:56:03","00030201",\N,\N
"DIC2043","020220016","76","2018/08/14 14:56:03","00030201",\N,\N
"DIC2043","020220025","2000","2018/08/14 14:56:03","00030201",\N,\N
"DIC2043A","020220008","32","2018/08/14 14:56:49","00030201","2018/08/14 14:56:57","00030201"
"DIC2043A","020220015","2","2018/08/14 14:56:49","00030201","2018/08/14 14:56:57","00030201"
"DIC2043A","020220016","79","2018/08/14 14:56:49","00030201","2018/08/14 14:56:57","00030201"
"DIC2043A","020220025","4000","2018/08/14 14:56:49","00030201","2018/08/14 14:56:57","00030201"
"DIC2043B","020220008","32","2020/03/02 08:37:39","00030201","2020/03/02 08:38:02","0114"
"DIC2043B","020220009","15","2020/03/02 08:38:03","0114",\N,\N
"DIC2043B","020220015","2","2020/03/02 08:37:39","00030201","2020/03/02 08:38:02","0114"
"DIC2043B","020220016","79","2020/03/02 08:37:39","00030201","2020/03/02 08:38:03","0114"
"DIC2043B","020220025","4000","2020/03/02 08:37:39","00030201","2020/03/02 08:38:03","0114"
"DIC2043C","020220008","30","2020/05/04 09:15:40","0114",\N,\N
"DIC2043C","020220016","80","2020/05/04 09:15:39","0114",\N,\N
"DIC2043C","020220056","3000","2020/05/04 09:15:39","0114",\N,\N
"DIC204A","020120015","900","2018/11/07 15:25:16","0114",\N,\N
"DIC204A","020120021","400","2018/11/07 15:25:16","0114",\N,\N
"DIC204A","020120037","1000","2018/11/07 15:25:16","0114",\N,\N
"DIC204B","020220021","210","2020/11/23 08:43:01","0114",\N,\N
"DIC204B","020220023","1000","2020/11/23 08:43:01","0114",\N,\N
"DIC204B","020220056","1000","2020/11/23 08:43:01","0114",\N,\N
"DIC205","020220008","4","2018/05/25 13:22:56","00030201",\N,\N
"DIC205","020220016","40","2018/05/25 13:22:56","00030201",\N,\N
"DIC205","020220025","1000","2018/05/25 13:22:56","00030201",\N,\N
"DIC2059","020220008","4","2018/06/29 15:53:14","00030201",\N,\N
"DIC2059","020220016","140","2018/06/29 15:53:14","00030201",\N,\N
"DIC2059","020220025","1000","2018/06/29 15:53:14","00030201",\N,\N
"DIC206","020120008","540","2018/05/17 16:46:34","00030201",\N,\N
"DIC206","020120021","24","2018/05/17 16:46:34","00030201",\N,\N
"DIC2065","020120015","2000","2018/04/27 16:00:15","00030201",\N,\N
"DIC2065","020120021","98","2018/04/27 16:00:15","00030201",\N,\N
"DIC2065","020120037","2500","2018/04/27 16:00:15","00030201",\N,\N
"DIC2118","020120007","52","2018/09/03 10:12:45","0114",\N,\N
"DIC2118","020120015","73","2018/09/03 10:12:45","0114",\N,\N
"DIC2118","020120037","1000","2018/09/03 10:12:45","0114",\N,\N
"DIC2125","020120015","28","2018/09/11 09:27:56","0114",\N,\N
"DIC2125","020120021","32","2018/09/11 09:27:56","0114",\N,\N
"DIC2125","020120028","280","2018/09/11 09:27:56","0114",\N,\N
"DIC2125","020120037","1000","2018/09/11 09:27:56","0114",\N,\N
"DIC2139","020220015","40","2018/06/19 14:28:23","00030201",\N,\N
"DIC2139","020220016","46","2018/06/19 14:28:23","00030201",\N,\N
"DIC2139","020220025","2000","2018/06/19 14:28:23","00030201",\N,\N
"DIC2149","020220005","103","2018/05/24 16:10:25","00030201",\N,\N
"DIC2149","020220015","93","2018/05/24 16:10:25","00030201",\N,\N
"DIC2149","020220016","27","2018/05/24 16:10:25","00030201",\N,\N
"DIC2149","020220025","2000","2018/05/24 16:10:25","00030201",\N,\N
"DIC2160","020120002","10","2018/04/20 11:59:01","00030201",\N,\N
"DIC2160","020120007","124","2018/04/20 11:59:01","00030201",\N,\N
"DIC2160","020120015","14","2018/04/20 11:59:01","00030201",\N,\N
"DIC2160","020120037","1000","2018/04/20 11:59:01","00030201",\N,\N
"DIC2161","020120001","26","2019/04/22 17:23:28","0114",\N,\N
"DIC2161","020120007","173","2019/04/22 17:23:28","0114",\N,\N
"DIC2161","020120015","43","2019/04/22 17:23:28","0114",\N,\N
"DIC2161","020120037","1000","2019/04/22 17:23:28","0114",\N,\N
"DIC2182","020120002","2","2020/05/25 09:25:47","0114",\N,\N
"DIC2182","020120007","50","2020/05/25 09:25:47","0114",\N,\N
"DIC2182","020120015","10","2020/05/25 09:25:47","0114",\N,\N
"DIC2182","020120019","40","2020/05/25 09:25:47","0114",\N,\N
"DIC2182","020120037","1000","2020/05/25 09:25:47","0114",\N,\N
"DIC2217","020120014","29","2019/04/29 14:22:59","0114",\N,\N
"DIC2217","020120015","10","2019/04/29 14:22:59","0114",\N,\N
"DIC2217","020120019","31","2019/04/29 14:22:59","0114",\N,\N
"DIC2217","020120037","2000","2019/04/29 14:22:59","0114",\N,\N
"DIC224","020120002","15","2018/05/11 17:18:19","00030201",\N,\N
"DIC224","020120014","440","2018/05/11 17:18:19","00030201",\N,\N
"DIC224","020120019","1000","2018/05/11 17:18:19","00030201",\N,\N
"DIC225","020220005","1000","2018/06/11 12:27:45","00030201",\N,\N
"DIC225","020220009","353","2018/06/11 12:27:45","00030201",\N,\N
"DIC225","020220014","62","2018/06/11 12:27:45","00030201",\N,\N
"DIC225","020220015","739","2018/06/11 12:27:45","00030201",\N,\N
"DIC225","020220025","1000","2018/06/11 12:27:45","00030201",\N,\N
"DIC233","020120002","32","2018/05/18 09:57:36","00030201",\N,\N
"DIC233","020120006","8","2018/05/18 09:57:36","00030201",\N,\N
"DIC233","020120008","280","2018/05/18 09:57:36","00030201",\N,\N
"DIC233","020120017","16","2018/05/18 09:57:36","00030201",\N,\N
"DIC233","020120037","3000","2018/05/18 09:57:36","00030201",\N,\N
"DIC233A","020220009","172","2018/06/18 09:42:49","00030201",\N,\N
"DIC233A","020220014","1050","2018/06/18 09:42:49","00030201",\N,\N
"DIC233A","020220016","326","2018/06/18 09:42:49","00030201",\N,\N
"DIC2426","020120002","20","2018/05/17 16:46:01","00030201",\N,\N
"DIC2426","020120005","300","2018/05/17 16:46:01","00030201",\N,\N
"DIC2426","020120007","40","2018/05/17 16:46:01","00030201",\N,\N
"DIC2426","020120014","400","2018/05/17 16:46:01","00030201",\N,\N
"DIC2426","020120027","400","2018/05/17 16:46:01","00030201",\N,\N
"DIC2485","020120002","90","2018/05/16 14:52:41","00030201",\N,\N
"DIC2485","020120014","430","2018/05/16 14:52:41","00030201",\N,\N
"DIC2485","020120021","2500","2018/05/16 14:52:41","00030201",\N,\N
"DIC2485A","020220009","46","2018/05/30 10:13:19","00030201",\N,\N
"DIC2485A","020220014","500","2018/05/30 10:13:19","00030201",\N,\N
"DIC2485A","020220016","210","2018/05/30 10:13:19","00030201",\N,\N
"DIC25","020120001","63","2020/02/27 17:28:37","0114",\N,\N
"DIC25","020120007","4","2019/04/25 10:53:49","0114",\N,\N
"DIC25","020120015","50","2019/04/25 10:53:49","0114","2020/02/27 17:28:37","0114"
"DIC25","020120021","60","2019/04/25 10:53:49","0114",\N,\N
"DIC25","020120037","1000","2019/04/25 10:53:49","0114","2020/02/27 17:28:37","0114"
"DIC2634","020120014","15","2020/02/03 17:02:31","0114",\N,\N
"DIC2634","020120015","178","2020/02/03 17:02:31","0114",\N,\N
"DIC2634","020120021","129","2020/02/03 17:02:31","0114",\N,\N
"DIC2634","020120037","1000","2020/02/03 17:02:31","0114",\N,\N
"DIC294","020120014","423","2018/04/19 09:21:10","00030201",\N,\N
"DIC294","020120015","380","2018/04/19 09:21:10","00030201",\N,\N
"DIC294","020120037","1000","2018/04/19 09:21:10","00030201",\N,\N
"DIC294A","020220008","200","2018/06/20 12:56:40","00030201",\N,\N
"DIC294A","020220009","2","2018/06/20 12:56:40","00030201",\N,\N
"DIC294A","020220014","6","2018/06/20 12:56:40","00030201",\N,\N
"DIC294A","020220016","60","2018/06/20 12:56:40","00030201",\N,\N
"DIC294A","020220025","1000","2018/06/20 12:56:40","00030201",\N,\N
"DIC297","020220009","30","2018/06/20 12:51:24","00030201",\N,\N
"DIC297","020220014","510","2018/06/20 12:51:24","00030201",\N,\N
"DIC297","020220016","450","2018/06/20 12:51:24","00030201",\N,\N
"DIC2A","020220008","25","2018/08/14 15:27:09","00030201",\N,\N
"DIC2A","020220016","35","2018/08/14 15:27:09","00030201",\N,\N
"DIC2A","020220025","1000","2018/08/14 15:27:09","00030201",\N,\N
"DIC2B","020220009","4","2020/05/06 09:21:55","0114",\N,\N
"DIC2B","020220014","8","2020/05/06 09:21:55","0114",\N,\N
"DIC2B","020220022","50","2020/05/06 09:21:55","0114",\N,\N
"DIC2B","020220023","116","2020/05/06 09:21:55","0114",\N,\N
"DIC2B","020220056","2000","2020/05/06 09:21:55","0114",\N,\N
"DIC2S","020120001","63","2019/06/07 16:40:18","0114",\N,\N
"DIC2S","020120015","50","2019/06/07 16:40:18","0114",\N,\N
"DIC2S","020120037","1000","2019/06/07 16:40:18","0114",\N,\N
"DIC2S A","020220008","66","2019/07/12 15:38:59","0114",\N,\N
"DIC2S A","020220016","80","2019/07/12 15:38:59","0114",\N,\N
"DIC2S A","020220025","1000","2019/07/12 15:38:59","0114",\N,\N
"DIC2SB","020220009","4","2019/12/08 11:00:30","0114",\N,\N
"DIC2SB","020220014","8","2019/12/08 11:00:30","0114",\N,\N
"DIC2SB","020220022","50","2019/12/08 11:00:30","0114",\N,\N
"DIC2SB","020220023","116","2019/12/08 11:00:30","0114",\N,\N
"DIC2SB","020220025","1000","2019/12/08 11:00:30","0114",\N,\N
"DIC3","020120014","33","2018/04/19 09:06:41","00030201",\N,\N
"DIC3","020120015","20","2018/04/19 09:06:41","00030201",\N,\N
"DIC3","020120021","15","2018/04/19 09:06:41","00030201",\N,\N
"DIC3","020120037","1000","2018/04/19 09:06:41","00030201",\N,\N
"DIC310","020120002","1100","2018/05/09 13:07:05","00030201",\N,\N
"DIC310","020120015","1000","2018/05/09 13:07:05","00030201",\N,\N
"DIC310","020120021","1000","2018/05/09 13:07:05","00030201",\N,\N
"DIC318","020220016","50","2019/04/25 11:48:23","0114",\N,\N
"DIC318","020220018","1000","2019/04/25 11:48:23","0114",\N,\N
"DIC318A","020120014","300","2020/01/17 10:25:01","0114",\N,\N
"DIC318A","020120015","1000","2020/01/17 10:25:01","0114",\N,\N
"DIC318A","020120027","190","2020/01/17 10:25:01","0114",\N,\N
"DIC318A","020120037","1000","2020/01/17 10:25:01","0114",\N,\N
"DIC319","020120014","300","2020/01/17 11:11:06","0114",\N,\N
"DIC319","020120015","1000","2020/01/17 11:11:06","0114",\N,\N
"DIC319","020120027","190","2020/01/17 11:11:06","0114",\N,\N
"DIC319","020120037","1000","2020/01/17 11:11:06","0114",\N,\N
"DIC319A","020120014","320","2020/07/14 09:12:07","0114",\N,\N
"DIC319A","020120015","1000","2020/07/14 09:12:06","0114",\N,\N
